DISTRITO,PROVINCIA,DEPARTAMENTO,Temp_Min,Temp_Max,Temp_Media,Temp_Desv,Temp_Mediana,Rango
LA RAMADA,CUTERVO,CAJAMARCA,12.870980262756348,13.217270851135254,13.0441255569458,0.17314529418945312,13.0441255569458,0.3462906
ECHARATE,LA CONVENCION,CUSCO,4.484804630279541,21.194612503051758,14.719227215385978,3.610272754141378,15.362645149230957,16.709808
SEPAHUA,ATALAYA,UCAYALI,21.182390213012695,22.844818115234375,22.36274754723837,0.25439232229158204,22.384979248046875,1.6624279
IÑAPARI,TAHUAMANU,MADRE DE DIOS,21.645566940307617,22.2511043548584,21.977668249019057,0.11669924929963048,21.988895416259766,0.6055374
CHUNGUI,LA MAR,AYACUCHO,3.8499810695648193,15.801112174987793,8.778549194335938,3.905171491498626,8.022500991821289,11.951131
LOS CHANKAS,CHINCHEROS,APURIMAC,7.45686149597168,13.2439546585083,11.07360610961914,2.3426537256561284,12.342869758605957,5.787093
SANTIAGO DE TUCUMA,TAYACAJA,HUANCAVELICA,4.229457855224609,4.229457855224609,4.229457855224609,0.0,4.229457855224609,0.0
PUEBLO NUEVO,LEONCIO PRADO,HUANUCO,16.164459228515625,19.788572311401367,18.61669921875,1.2275310775692616,19.237287521362305,3.624113
SANTO DOMINGO DE ANDA,LEONCIO PRADO,HUANUCO,16.46883201599121,19.73122215270996,18.230674743652344,1.2790996425043177,18.492904663085938,3.2623901
HERMILIO VALDIZAN,LEONCIO PRADO,HUANUCO,17.662153244018555,18.793174743652344,18.11359151204427,0.4891086258189191,17.88544273376465,1.1310215
SAN MIGUEL,SAN ROMAN,PUNO,0.45316004753112793,1.5047602653503418,0.8510890603065491,0.41190100049716655,0.7232179045677185,1.0516002
SAN ANTONIO DE CHUCA,CAYLLOMA,AREQUIPA,-5.922765254974365,-2.714177131652832,-4.249320690448467,0.6863871331350829,-4.112851142883301,3.2085881
MOLLENDO,ISLAY,AREQUIPA,12.033978462219238,16.394540786743164,13.233286539713541,1.219294743702923,12.703104019165039,4.3605623
COCACHACRA,ISLAY,AREQUIPA,10.893902778625488,17.502649307250977,13.981268865411932,1.4925456542441797,13.590046882629395,6.6087465
ACHOMA,CAYLLOMA,AREQUIPA,-2.953810691833496,3.5323140621185303,-0.8374516413762019,1.9140981605040825,-1.7256250381469727,6.486125
CHARACATO,AREQUIPA,AREQUIPA,-1.181885838508606,8.731537818908691,5.534925842285157,3.654755579025191,7.107377529144287,9.913424
CHIGUATA,AREQUIPA,AREQUIPA,-1.4128726720809937,6.541159152984619,3.4000353813171387,2.4528636615308232,3.8442397117614746,7.954032
LA JOYA,AREQUIPA,AREQUIPA,10.7939453125,13.27667236328125,11.96963628133138,0.4973977824609115,11.927671432495117,2.482727
CAPAZO,EL COLLAO,PUNO,-7.490872859954834,-3.204629898071289,-5.241691795555321,1.046237853891723,-5.498918533325195,4.286243
PISACOMA,CHUCUITO,PUNO,-5.608085632324219,-0.8295196890830994,-3.4189818411162407,1.4146513611417688,-3.778608560562134,4.778566
